23,199541.1457,2018/02/09,20:26:47,0,0.868,0.516,0.484,1.1197928379838835,
24,199544.2028,2018/02/09,20:26:47,0,0.452,0.416,0.256,0.6655043200460835,
25,199547.2398,2018/02/09,20:26:47,0,0.128,0.256,0.276,0.39761287705505716,
26,199550.3538,2018/02/09,20:26:47,0,-0.04,0.108,0.26,0.28436596139481957,
27,199553.4338,2018/02/09,20:26:47,0,-0.088,-0.216,0.408,0.4699617005671845,
28,199556.5028,2018/02/09,20:26:47,0,0.024,-0.144,0.332,0.3626789213615812,
29,199559.5589,2018/02/09,20:26:47,0,0.124,-0.032,0.352,0.374571755475503,
30,199562.7368,2018/02/09,20:26:47,0,0.372,-0.016,0.408,0.5523622000101021,
31,199569.7153,2018/02/09,20:26:47,0,0.452,0.236,0.38,0.6359245238233858,
32,199583.3246,2018/02/09,20:26:47,0,0.204,0.352,0.308,0.5102783554100644,
33,199596.8978,2018/02/09,20:26:47,0,0.344,0.368,0.404,0.6457367884827377,
34,199620.9333,2018/02/09,20:26:47,0,0.36,0.324,0.648,0.8089993819527923,
35,199629.216,2018/02/09,20:26:47,0,0.5,0.204,0.828,0.9885342685005917,
36,199635.0032,2018/02/09,20:26:47,0,0.712,0.056,1.024,1.2484614531494356,
37,199641.9967,2018/02/09,20:26:47,0,0.748,0.172,1.104,1.3445832067968126,
38,199647.6791,2018/02/09,20:26:47,0,0.424,0.716,1.16,1.4275965816714469,
39,199650.7441,2018/02/09,20:26:47,0,0.38,1.004,1.212,1.6190614565235009,
40,199655.1393,2018/02/09,20:26:47,0,0.792,0.76,0.84,1.3821953552229873,
41,199658.1883,2018/02/09,20:26:47,0,0.504,0.492,0.924,1.1618330344761247,
42,199662.6524,2018/02/09,20:26:47,0,0.0,0.304,1.316,1.3506561368460885,
43,199667.0386,2018/02/09,20:26:47,0,0.164,0.416,1.256,1.333224662238139,
44,199684.5513,2018/02/09,20:26:47,0,-0.288,0.284,1.472,1.5265595304474697,
45,199709.9469,2018/02/09,20:26:47,0,0.152,0.428,1.088,1.178996183199929,
46,199728.7478,2018/02/09,20:26:47,0,0.208,0.26,0.98,1.0350188404082314,
47,199750.243,2018/02/09,20:26:47,0,0.136,0.268,0.84,0.8921434862173236,
48,199812.1431,2018/02/09,20:26:47,0,0.292,0.18,0.568,0.6635420107272786,
49,199894.9337,2018/02/09,20:26:47,0,0.312,0.352,0.72,0.8600279065239685,
50,199898.0017,2018/02/09,20:26:47,0,0.372,0.492,0.844,1.0453630948144286,
51,199902.4049,2018/02/09,20:26:47,0,0.412,0.512,0.552,0.8582493810076416,
52,199905.4709,2018/02/09,20:26:47,0,0.256,0.332,0.676,0.7954470441204745,
53,199932.2396,2018/02/09,20:26:47,0,0.156,0.372,0.964,1.0449956937710316,
54,199943.1876,2018/02/09,20:26:47,0,0.132,0.116,1.472,1.4824520228324423,
55,199946.2566,2018/02/09,20:26:47,0,0.236,0.384,1.328,1.4024036508794464,
56,199950.7417,2018/02/09,20:26:47,0,-0.092,0.452,1.308,1.3869506119541533,
57,199953.8237,2018/02/09,20:26:47,0,-0.2,0.28,1.38,1.4222517358048818,
58,199959.529,2018/02/09,20:26:47,0,-0.092,0.504,1.272,1.3713001130314255,
59,199964.0271,2018/02/09,20:26:47,0,-0.192,0.352,1.244,1.3070210403815234,
60,199980.3196,2018/02/09,20:26:47,0,0.036,0.308,1.288,1.3248033816381963,
61,199992.6377,2018/02/09,20:26:47,0,0.012,0.228,1.156,1.1783310231000454,
62,200047.955,2018/02/09,20:26:47,0,0.276,0.428,0.924,1.055052605323545,
63,200058.854,2018/02/09,20:26:47,0,0.344,0.284,0.768,0.8881531399482862,
64,200063.3471,2018/02/09,20:26:47,0,0.204,0.256,0.692,0.7655168188877368,
65,200069.0225,2018/02/09,20:26:47,0,0.208,0.116,0.616,0.6604362194792166,
66,200158.2999,2018/02/09,20:26:47,0,0.36,0.388,0.408,0.668287363340053,
67,200190.2853,2018/02/09,20:26:47,0,0.428,0.256,0.7,0.8594882198145591,
68,200206.4889,2018/02/09,20:26:47,0,0.628,-0.056,1.036,1.2127720313397734,
69,200212.2202,2018/02/09,20:26:47,0,0.612,-0.024,1.24,1.3830112074744731,
70,200220.4758,2018/02/09,20:26:47,0,0.1,0.264,1.188,1.2210814878622966,
71,200224.883,2018/02/09,20:26:47,0,-0.112,0.2,1.224,1.245279085185325,
72,200231.9285,2018/02/09,20:26:47,0,-0.04,0.384,1.292,1.3484509631425239,
73,200265.241,2018/02/09,20:26:47,0,0.1,0.188,1.14,1.1597172069086497,
74,200281.4765,2018/02/09,20:26:47,0,0.188,0.016,0.992,1.0097841353477484,
75,200304.1069,2018/02/09,20:26:47,0,0.34,0.536,0.952,1.1442027792310243,
76,200308.4871,2018/02/09,20:26:47,0,0.356,0.356,0.752,0.9049729277718753,
77,200312.9552,2018/02/09,20:26:47,0,0.256,0.272,0.724,0.8146753954796966,
78,200317.3304,2018/02/09,20:26:48,0,0.124,0.084,0.72,0.7354128092438967,
79,200324.3409,2018/02/09,20:26:48,0,0.228,0.292,0.636,0.7360326079733153,
80,200373.1948,2018/02/09,20:26:48,0,0.464,0.456,0.552,0.8531916549052739,
81,200376.3239,2018/02/09,20:26:48,0,0.44,0.376,0.448,0.7319016327348915,
82,200390.4099,2018/02/09,20:26:48,0,0.292,0.228,0.44,0.5751938803568758,
83,200396.2572,2018/02/09,20:26:48,0,0.432,0.04,0.712,0.8337673536424893,
84,200426.375,2018/02/09,20:26:48,0,0.164,0.196,1.052,1.0825968778820676,
85,200436.1878,2018/02/09,20:26:48,0,0.188,0.208,1.228,1.2595999364877724,
86,200456.7587,2018/02/09,20:26:48,0,-0.032,0.22,1.188,1.2086223562387053,
87,200498.5122,2018/02/09,20:26:48,0,0.112,0.112,0.928,0.9414202037347617,
88,200654.628,2018/02/09,20:26:48,0,0.256,0.116,1.02,1.0580132324314284,
89,200661.6715,2018/02/09,20:26:48,0,0.224,0.328,1.068,1.1394665418519316,
90,200680.5185,2018/02/09,20:26:48,0,0.028,0.24,1.116,1.1418581347960877,
91,200736.0532,2018/02/09,20:26:48,0,0.028,0.264,0.876,0.9153447437987503,
92,200962.2544,2018/02/09,20:26:48,0,0.008,0.428,1.016,1.1024989795913647,
93,200969.284,2018/02/09,20:26:48,0,0.036,0.076,1.052,1.0553558641519931,
94,201416.9302,2018/02/09,20:26:49,0,0.116,0.18,0.66,0.6938703048841333,
95,201475.6334,2018/02/09,20:26:49,0,0.236,0.244,0.74,0.8141449502392065,
96,201544.5432,2018/02/09,20:26:49,0,0.088,0.28,1.124,1.1616884263863527,
97,201549.0224,2018/02/09,20:26:49,0,-0.236,0.66,1.488,1.644822178838795,
98,201553.6605,2018/02/09,20:26:49,0,-0.072,0.016,1.548,1.5497561098443846,
99,201558.1477,2018/02/09,20:26:49,0,0.264,-0.372,1.28,1.3588524570386589,
100,201564.8295,2018/02/09,20:26:49,0,-0.104,0.412,1.128,1.2053812674834463,
101,201573.4001,2018/02/09,20:26:49,0,-0.08,0.368,0.932,1.0052104257318464,
102,201584.0724,2018/02/09,20:26:49,0,0.12,0.328,0.984,1.044145583719052,
103,201590.6263,2018/02/09,20:26:49,0,-0.028,0.068,1.104,1.1064465644575883,
104,201633.6333,2018/02/09,20:26:49,0,0.056,0.192,0.692,0.7203221501522773,
105,201642.5148,2018/02/09,20:26:49,0,0.06,0.036,0.628,0.6318860656795654,
106,201652.6584,2018/02/09,20:26:49,0,0.264,0.188,0.62,0.6995998856489329,
107,201709.09,2018/02/09,20:26:49,0,0.312,0.284,0.72,0.8345058418010025,
108,201826.2545,2018/02/09,20:26:49,0,0.004,0.228,0.868,0.8974541771032101,
109,201923.9423,2018/02/09,20:26:49,0,0.372,0.196,0.76,0.8685620300243385,
110,201930.9879,2018/02/09,20:26:49,0,0.416,0.328,0.788,0.9495177723455207,
111,201968.0926,2018/02/09,20:26:49,0,0.012,0.156,1.124,1.1348374332916589,
112,202039.5618,2018/02/09,20:26:49,0,0.06,0.224,0.8,0.8329321701075065,
113,202131.5731,2018/02/09,20:26:49,0,0.392,0.172,0.876,0.9749994871793523,
114,202168.6418,2018/02/09,20:26:49,0,-0.16,0.124,1.26,1.2761567301863828,
115,202263.7062,2018/02/09,20:26:49,0,0.2,0.3,0.512,0.6262140209225596,
116,202316.2503,2018/02/09,20:26:50,0,0.26,0.276,0.688,0.7855698568555185,
117,202344.1879,2018/02/09,20:26:50,0,0.008,0.296,1.26,1.2943260794714755,
118,202347.2781,2018/02/09,20:26:50,0,-0.544,0.956,1.744,2.061894274690145,
119,202351.7053,2018/02/09,20:26:50,0,-0.368,0.304,1.928,1.9862084482752558,
120,202354.7884,2018/02/09,20:26:50,0,0.36,-0.508,1.632,1.7467363853770264,
121,202357.8655,2018/02/09,20:26:50,0,0.24,-0.808,1.548,1.7626026211259305,
122,202370.2149,2018/02/09,20:26:50,0,-0.188,-0.016,0.868,0.8882702291532684,
123,202374.6151,2018/02/09,20:26:50,0,-0.192,0.232,0.892,0.9414626917727542,
124,202382.7761,2018/02/09,20:26:50,0,0.064,0.224,0.848,0.8794179893543229,
125,202389.312,2018/02/09,20:26:50,0,-0.072,-0.144,1.096,1.1077617072276873,
126,202393.9462,2018/02/09,20:26:50,0,0.432,0.244,1.116,1.2213173215835433,
127,202398.4174,2018/02/09,20:26:50,0,0.156,-0.076,1.068,1.0820055452722968,
128,202407.108,2018/02/09,20:26:50,0,-0.184,0.212,0.824,0.8705033026933326,
129,202419.7002,2018/02/09,20:26:50,0,0.0,0.284,0.828,0.8753513580271638,
130,202438.4476,2018/02/09,20:26:50,0,0.1,0.192,0.6,0.6378589185705567,
131,202447.0863,2018/02/09,20:26:50,0,0.204,0.348,0.548,0.6804586688403639,
132,202507.7297,2018/02/09,20:26:50,0,0.356,0.304,0.684,0.8288594573267534,
133,202516.3784,2018/02/09,20:26:50,0,0.48,0.284,0.832,1.001638657400961,
134,202548.9032,2018/02/09,20:26:50,0,-0.048,0.22,1.212,1.2327400374774886,
135,202553.5354,2018/02/09,20:26:50,0,-0.208,0.076,1.28,1.2990150114606067,
136,202642.956,2018/02/09,20:26:50,0,0.22,0.332,0.388,0.5560287762337486,
137,202673.652,2018/02/09,20:26:50,0,0.38,0.268,0.492,0.6769697186728517,
138,202702.4561,2018/02/09,20:26:50,0,0.404,0.252,0.708,0.853219784111925,
139,202723.1473,2018/02/09,20:26:50,0,0.028,-0.044,1.156,1.157175872544878,
140,202760.0845,2018/02/09,20:26:50,0,-0.016,0.16,1.248,1.2583163354260327,
141,202808.7633,2018/02/09,20:26:50,0,0.404,0.412,0.36,0.6801176368835027,
142,202841.567,2018/02/09,20:26:50,0,0.684,0.892,0.74,1.3457785850577353,
143,202846.0482,2018/02/09,20:26:50,0,0.532,0.452,0.48,0.8471882907594982,
144,202860.5932,2018/02/09,20:26:50,0,0.288,0.056,0.552,0.6251271870587617,
145,202873.5102,2018/02/09,20:26:50,0,0.084,0.064,0.96,0.9657908676312901,
146,202880.4749,2018/02/09,20:26:50,0,-0.056,-0.308,1.256,1.294424968856828,
147,202903.02,2018/02/09,20:26:50,0,-0.2,-0.076,1.424,1.4399833332368814,
148,202919.7476,2018/02/09,20:26:50,0,-0.128,0.324,1.172,1.222679025746332,
149,202970.2493,2018/02/09,20:26:50,0,0.476,0.416,0.256,0.6820322573016616,
150,202990.13,2018/02/09,20:26:50,0,0.328,0.268,0.312,0.5260722383855662,
151,203001.7558,2018/02/09,20:26:50,0,0.048,0.864,0.46,0.98,
152,203010.1966,2018/02/09,20:26:50,0,0.224,0.292,0.2,0.41885558370397785,
153,203018.4925,2018/02/09,20:26:50,0,1.208,-0.28,0.956,1.5657586020839867,
154,203023.8471,2018/02/09,20:26:50,0,0.812,-0.484,0.892,1.2997168922500009,
155,203029.1289,2018/02/09,20:26:50,0,0.244,-0.528,1.032,1.1846282117187654,
156,203043.6179,2018/02/09,20:26:50,0,0.216,-0.072,1.156,1.1782088100162889,
157,203048.8926,2018/02/09,20:26:50,0,0.132,-0.452,1.152,1.2445207913088474,
158,203054.1644,2018/02/09,20:26:50,0,0.836,-2.052,2.368,3.2429961455419583,
159,203062.5382,2018/02/09,20:26:50,0,-0.828,0.728,2.108,2.3789140379593374,
160,203070.919,2018/02/09,20:26:50,0,-0.156,0.684,0.564,0.9001599857803056,
161,203081.2256,2018/02/09,20:26:50,0,0.788,0.788,0.184,1.1294883797543027,
162,203084.3137,2018/02/09,20:26:50,0,1.292,0.356,0.936,1.6346547035995096,
163,203087.3778,2018/02/09,20:26:50,0,0.328,0.388,0.268,0.5744144844970398,
164,203090.4509,2018/02/09,20:26:50,0,0.116,0.008,0.588,0.5993863528643273,
165,203093.6029,2018/02/09,20:26:50,0,0.168,-0.1,0.304,0.36144155820823926,
166,203099.2804,2018/02/09,20:26:50,0,0.264,0.632,0.292,0.7445696743757431,
167,203103.7697,2018/02/09,20:26:50,0,0.736,0.756,0.072,1.0575518899798724,
168,203108.132,2018/02/09,20:26:50,0,0.564,0.464,0.268,0.7779562969730369,
169,203111.267,2018/02/09,20:26:50,0,0.528,0.272,0.22,0.6333782440216904,
170,203115.6353,2018/02/09,20:26:50,0,0.412,-0.056,0.42,0.5909991539757057,
171,203119.9876,2018/02/09,20:26:50,0,0.504,0.412,0.248,0.6966089290268968,
172,203133.6442,2018/02/09,20:26:50,0,0.312,0.288,0.28,0.5086138024080746,
173,203170.9511,2018/02/09,20:26:50,0,-0.584,-0.112,1.98,2.0673654732533384,
174,203175.3733,2018/02/09,20:26:50,0,-0.248,0.408,1.4,1.4791781501901655,
175,203182.4249,2018/02/09,20:26:50,0,-0.076,0.372,0.9,0.9768111383476338,
176,203192.055,2018/02/09,20:26:50,0,0.22,0.068,0.632,0.6726425499475929,
177,203196.4253,2018/02/09,20:26:50,0,0.196,-0.456,0.688,0.8483489847934044,
178,203199.4854,2018/02/09,20:26:50,0,0.204,-0.628,0.804,1.040392233727261,
179,203202.8043,2018/02/09,20:26:50,0,0.024,-0.448,0.736,0.8619605559420918,
180,203205.8714,2018/02/09,20:26:50,0,0.184,-0.32,0.72,0.8091081509909537,
181,203216.8656,2018/02/09,20:26:50,0,0.112,0.064,0.608,0.621533587185761,
182,203230.4592,2018/02/09,20:26:50,0,0.184,0.08,0.812,0.8364209466530593,
183,203237.4449,2018/02/09,20:26:50,0,0.2,0.124,1.0,1.0273149468395757,
184,203244.4346,2018/02/09,20:26:50,0,0.092,0.256,1.232,1.2616750770305325,
185,203267.1845,2018/02/09,20:26:50,0,0.36,0.236,0.76,0.8734391793364894,
186,203272.9329,2018/02/09,20:26:50,0,0.296,0.112,0.712,0.7791687878759005,
187,203319.1393,2018/02/09,20:26:51,0,0.172,-0.088,0.78,0.8035720253966038,
188,203334.248,2018/02/09,20:26:51,0,-0.112,-0.24,1.008,1.0422130300471204,
189,203376.9289,2018/02/09,20:26:51,0,-0.092,0.164,0.86,0.8803181243164313,
190,203381.4222,2018/02/09,20:26:51,0,0.208,0.176,0.828,0.8716788399404909,
191,203388.4039,2018/02/09,20:26:51,0,0.268,0.576,0.656,0.9132009636438192,
192,203394.1514,2018/02/09,20:26:51,0,0.34,0.692,0.724,1.0576577896465378,
193,203415.5933,2018/02/09,20:26:51,0,0.572,0.488,0.428,0.8651658800484447,
194,203422.672,2018/02/09,20:26:51,0,0.64,0.156,0.488,0.8198048548282695,
195,203427.0623,2018/02/09,20:26:51,0,0.516,-0.056,0.592,0.7873093419996996,
196,203440.7559,2018/02/09,20:26:51,0,0.42,-0.192,0.608,0.7634972167598255,
197,203454.3836,2018/02/09,20:26:51,0,0.528,-0.696,1.308,1.5729157637966504,
198,203457.4647,2018/02/09,20:26:51,0,0.78,-0.3,1.464,1.6857330749558186,
199,203460.5488,2018/02/09,20:26:51,0,0.92,0.188,1.38,1.6691746463447137,
200,203463.6239,2018/02/09,20:26:51,0,-0.252,0.108,1.484,1.5091136471452373,
201,203466.712,2018/02/09,20:26:51,0,-0.796,-0.224,1.588,1.790401072385738,
202,203469.7911,2018/02/09,20:26:51,0,-0.876,-0.284,1.54,1.7943333023716637,
203,203472.9672,2018/02/09,20:26:51,0,-0.832,0.564,1.164,1.5379258759771226,
204,203477.3515,2018/02/09,20:26:51,0,-0.656,0.5,0.824,1.1658953640871894,
205,203480.4416,2018/02/09,20:26:51,0,-0.264,0.028,1.112,1.1432515033884716,
206,203484.8589,2018/02/09,20:26:51,0,-0.104,-0.404,0.884,0.977490664917062,
207,203487.927,2018/02/09,20:26:51,0,0.228,-0.676,1.22,1.4132798732027567,
208,203492.3513,2018/02/09,20:26:51,0,-0.188,-0.644,1.18,1.3573798289351438,
209,203496.7686,2018/02/09,20:26:51,0,-0.324,-0.564,1.084,1.2641708745260667,
210,203499.8497,2018/02/09,20:26:51,0,-0.532,-0.58,1.152,1.3951802750899254,
211,203503.0268,2018/02/09,20:26:51,0,-0.412,-0.292,0.908,1.0389764193666764,
212,203506.0959,2018/02/09,20:26:51,0,-0.176,0.088,0.64,0.6695670242776297,
213,203523.6212,2018/02/09,20:26:51,0,0.08,0.256,0.564,0.6245254198189213,
214,203530.6469,2018/02/09,20:26:51,0,0.096,0.48,0.524,0.7170718234598261,
215,203549.3035,2018/02/09,20:26:51,0,0.464,0.076,0.772,0.9039115000927912,
216,203559.0545,2018/02/09,20:26:51,0,0.472,0.208,1.192,1.2988117646525996,
217,203567.4224,2018/02/09,20:26:51,0,0.584,0.556,0.436,0.916672242407285,
218,203574.3961,2018/02/09,20:26:51,0,0.62,0.292,0.448,0.818760038106404,
219,203578.8414,2018/02/09,20:26:51,0,0.492,-0.2,0.696,0.875488435103514,
220,203582.1254,2018/02/09,20:26:51,0,0.432,-0.44,0.748,0.9693956880448767,
221,203599.6227,2018/02/09,20:26:51,0,0.364,-0.592,1.176,1.3659926793361667,
222,203605.4321,2018/02/09,20:26:51,0,0.244,-0.1,1.176,1.2052020577479943,
223,203611.1307,2018/02/09,20:26:51,0,-0.184,0.08,1.208,1.2245488965329232,
224,203614.2138,2018/02/09,20:26:51,0,-0.304,0.064,1.116,1.1584334249321366,
225,203627.8994,2018/02/09,20:26:51,0,-0.184,-0.276,1.06,1.1106898757078865,
226,203641.608,2018/02/09,20:26:51,0,-0.268,0.092,1.152,1.1863355343240798,
227,203646.0033,2018/02/09,20:26:51,0,0.16,0.36,0.672,0.7789634137749988,
228,203660.8303,2018/02/09,20:26:51,0,0.372,0.544,0.488,0.8200390234616887,
229,203680.929,2018/02/09,20:26:51,0,0.408,0.228,1.04,1.140196474297303,
230,203687.9207,2018/02/09,20:26:51,0,0.504,0.356,0.584,0.8495928436610092,
231,203694.9154,2018/02/09,20:26:51,0,0.424,0.188,0.52,0.6967926520852527,
232,203699.3037,2018/02/09,20:26:51,0,0.352,0.016,0.548,0.6515090175891659,
233,203703.8,2018/02/09,20:26:51,0,0.36,-0.3,0.612,0.7708073689320828,
234,203716.0944,2018/02/09,20:26:51,0,0.176,-0.38,1.092,1.1695469208201954,
235,203729.7321,2018/02/09,20:26:51,0,-0.472,0.016,1.028,1.1312930654786142,
236,203734.2313,2018/02/09,20:26:51,0,-0.548,-0.068,0.928,1.0798666584351977,
237,203737.3105,2018/02/09,20:26:51,0,-0.336,0.08,0.896,0.9602666296399142,
238,203749.6349,2018/02/09,20:26:51,0,-0.084,-0.32,1.3,1.341438034349705,
239,203756.7666,2018/02/09,20:26:51,0,-0.012,-0.168,0.592,0.6154932980951132,
240,203759.8347,2018/02/09,20:26:51,0,-0.032,-0.176,0.544,0.572656965381545,
241,203764.3219,2018/02/09,20:26:51,0,0.008,0.148,0.576,0.5947638186709073,
242,203768.6813,2018/02/09,20:26:51,0,0.26,0.332,0.476,0.6359245238233858,
243,203782.3279,2018/02/09,20:26:51,0,0.352,0.268,0.764,0.8828499306224133,
244,203786.7013,2018/02/09,20:26:51,0,0.076,0.344,1.24,1.2890740863115666,
245,203792.3838,2018/02/09,20:26:51,0,0.42,0.604,1.004,1.244681485360813,
246,203800.6107,2018/02/09,20:26:51,0,0.56,0.66,0.508,1.0036254281354176,
247,203812.8373,2018/02/09,20:26:51,0,0.532,0.124,0.832,0.995300959509233,
248,203819.86,2018/02/09,20:26:51,0,0.42,-0.084,0.892,0.989504926718407,
249,203837.5162,2018/02/09,20:26:51,0,0.272,-0.212,0.936,0.9975088972034285,
250,203849.8216,2018/02/09,20:26:51,0,0.004,-0.268,1.032,1.066238247297479,
251,203866.1816,2018/02/09,20:26:51,0,-0.228,-0.18,0.952,0.9953331100691868,
252,203889.1256,2018/02/09,20:26:51,0,-0.672,0.076,1.408,1.5619935979382245,
253,203906.7158,2018/02/09,20:26:51,0,0.112,0.008,0.456,0.4696211238860535,
254,203916.3829,2018/02/09,20:26:51,0,0.196,0.092,0.656,0.6908082223019643,
255,203919.459,2018/02/09,20:26:51,0,0.144,0.096,0.916,0.9322059858207306,
256,203923.9343,2018/02/09,20:26:51,0,0.148,0.328,1.1,1.1573625188332306,
257,203926.9804,2018/02/09,20:26:51,0,0.328,0.548,0.928,1.126530958296309,
258,203944.4807,2018/02/09,20:26:51,0,0.604,0.268,0.672,0.9424563650376605,
259,203952.8656,2018/02/09,20:26:51,0,0.448,-0.084,0.98,1.0808145076746518,
260,203974.4104,2018/02/09,20:26:51,0,0.336,-0.14,0.932,1.0005598432877465,
261,203981.553,2018/02/09,20:26:51,0,0.1,-0.296,1.0,1.0476717043043589,
262,204004.3601,2018/02/09,20:26:51,0,-0.192,-0.228,0.988,1.0319844960075708,
263,204033.952,2018/02/09,20:26:51,0,-0.36,0.132,1.092,1.1573625188332306,
264,204038.3683,2018/02/09,20:26:51,0,-0.268,0.404,0.952,1.0683370254746392,
265,204068.8506,2018/02/09,20:26:51,0,0.336,0.272,0.712,0.8329609834800187,
266,204080.5605,2018/02/09,20:26:51,0,0.524,0.252,0.812,0.9987111694579169,
267,204091.8196,2018/02/09,20:26:51,0,0.552,0.216,0.612,0.852,
268,204106.0309,2018/02/09,20:26:51,0,0.272,-0.288,1.044,1.1166306461852102,
269,204121.7453,2018/02/09,20:26:51,0,-0.1,-0.384,1.296,1.355386291800238,
270,204131.7961,2018/02/09,20:26:51,0,-0.22,-0.344,0.98,1.0616666143380415,
271,204134.9032,2018/02/09,20:26:51,0,-0.044,-0.12,1.008,1.016070863670443,
272,204141.7391,2018/02/09,20:26:51,0,-0.124,-0.244,0.924,0.9636845957054622,
273,204150.3148,2018/02/09,20:26:51,0,-0.328,-0.404,1.6,1.6824981426438486,
274,204158.8556,2018/02/09,20:26:51,0,0.076,-0.136,0.7,0.7171276037080151,
275,204172.5862,2018/02/09,20:26:51,0,0.028,0.252,0.604,0.6550603025676338,
276,204186.8944,2018/02/09,20:26:51,0,0.212,0.392,0.544,0.7032382242170857,
277,204191.5296,2018/02/09,20:26:51,0,0.18,0.408,0.856,0.9651942809610923,
278,204217.2678,2018/02/09,20:26:51,0,0.504,0.116,0.472,0.7001828332657122,
279,204222.6995,2018/02/09,20:26:51,0,0.3,-0.096,0.684,0.7530418315073871,
280,204271.3348,2018/02/09,20:26:51,0,-0.2,-0.364,1.188,1.2585070520263284,
281,204285.8829,2018/02/09,20:26:51,0,-0.268,-0.2,1.348,1.3888585241125175,
282,204303.4921,2018/02/09,20:26:51,0,0.104,0.328,0.668,0.7514146658137569,
283,204306.943,2018/02/09,20:26:51,0,0.24,0.58,0.56,0.8411896337925236,
284,204332.3136,2018/02/09,20:26:52,0,0.164,-0.096,1.06,1.0768992524837224,
285,204360.3066,2018/02/09,20:26:52,0,0.4,-0.232,0.728,0.8624430415975307,
286,204413.4215,2018/02/09,20:26:52,0,0.128,0.076,0.928,0.9398638199228652,
287,204505.6297,2018/02/09,20:26:52,0,0.1,-0.104,0.884,0.8956963771278748,
288,204558.3948,2018/02/09,20:26:52,0,0.152,0.08,0.872,0.8887564345758628,
289,204904.4056,2018/02/09,20:26:52,0,0.044,-0.1,0.948,0.9542745936050063,
290,204911.5482,2018/02/09,20:26:52,0,-0.1,-0.292,1.032,1.0771666537727578,
291,204946.3172,2018/02/09,20:26:52,0,-0.16,-0.016,1.18,1.1909055378156572,
292,204959.871,2018/02/09,20:26:52,0,0.132,0.48,0.636,0.8076632961822643,
293,204964.3263,2018/02/09,20:26:52,0,0.264,0.628,0.624,0.9238268235984491,
294,204980.5555,2018/02/09,20:26:52,0,0.416,0.324,0.576,0.7809020425123755,
295,205006.9615,2018/02/09,20:26:52,0,0.432,-0.02,1.212,1.2868442019141246,
296,205025.5543,2018/02/09,20:26:52,0,0.488,0.084,0.824,0.961340730438485,
297,205030.1425,2018/02/09,20:26:52,0,0.38,-0.148,0.856,0.9481771986290326,
298,205034.6718,2018/02/09,20:26:52,0,0.212,-0.392,0.96,1.058398790626671,
299,205041.2228,2018/02/09,20:26:52,0,0.024,-0.404,0.956,1.0381367925278442,
300,205074.2508,2018/02/09,20:26:52,0,-0.376,-0.104,0.828,0.9153010433731625,
301,205078.7921,2018/02/09,20:26:52,0,-0.58,-0.192,1.024,1.1924093256931532,
302,205083.4453,2018/02/09,20:26:52,0,-0.796,-0.112,1.296,1.5250495073931207,
303,205087.9136,2018/02/09,20:26:52,0,-0.156,0.244,0.712,0.7686455620115165,
304,205108.6121,2018/02/09,20:26:52,0,0.016,0.48,0.548,0.7286700213402498,
305,205125.259,2018/02/09,20:26:52,0,0.292,0.26,0.72,0.819307024258916,
306,205131.776,2018/02/09,20:26:52,0,0.552,0.16,0.896,1.0644810942426361,
307,205136.2643,2018/02/09,20:26:52,0,0.632,0.124,1.104,1.2781298838537498,
308,205140.7516,2018/02/09,20:26:52,0,0.692,0.268,1.152,1.370325508775196,
